-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1771256466,665930336,732,1
1771256466,665932032,734,1
1771256466,665933728,736,1
1771256466,665935424,738,1
1771256466,695905744,740,1
1771256466,695907440,742,1
1771256466,695908288,756,1
1771256466,695909984,758,1
1771256466,695911680,760,1
1771256466,695913376,762,1
1771256466,695915072,764,1
1771256466,695916768,766,1
1771256466,695918464,768,1
1771256466,695920160,770,1
1771256466,695921856,772,1
1771256466,695923552,774,1
1771256466,695925248,776,1
1771256466,695926944,778,1
1771256466,695928640,780,1
1771256466,725898960,782,1
1771256466,725900656,784,1
1771256466,725902352,798,1
1771256466,725904048,800,1
1771256466,725905744,802,1
1771256466,725907440,804,1
1771256466,725909136,806,1
1771256466,725910832,808,1
1771256466,725912528,810,1
1771256466,725914224,812,1
1771256466,725915920,814,1
1771256466,725917616,816,1
1771256466,725919312,818,1
1771256466,725921008,820,1
1771256466,725922704,822,1
1771256466,755893024,824,1
1771256466,755894720,826,1
1771256466,755897264,842,1
1771256466,755898960,844,1
1771256466,755900656,846,1
1771256466,755902352,848,1
1771256466,755904048,850,1
1771256466,755905744,852,1
1771256466,755907440,854,1
1771256466,755909136,856,1
1771256466,755910832,858,1
1771256466,755912528,860,1
1771256466,755914224,862,1
1771256466,755915920,864,1
1771256466,755917616,866,1
1771256466,785887936,868,1
1771256466,785889632,870,1
1771256466,785890480,884,1
1771256466,785892176,886,1
1771256466,785893872,888,1
1771256466,785895568,890,1
1771256466,785897264,892,1
1771256466,785898960,894,1
1771256466,785900656,896,1
1771256466,785902352,898,1
1771256466,785904048,900,1
1771256466,785905744,902,1
1771256466,785907440,904,1
1771256466,785909136,906,1
1771256466,785910832,908,1
1771256466,815881152,910,1
1771256466,815882848,912,1
1771256466,815885392,928,1
1771256466,815887088,930,1
1771256466,815888784,932,1
1771256466,815890480,934,1
1771256466,815892176,936,1
1771256466,815893872,938,1
1771256466,815895568,940,1
1771256466,815897264,942,1
1771256466,815898960,944,1
1771256466,815900656,946,1
1771256466,815902352,948,1
1771256466,815904048,950,1
1771256466,815905744,952,1
1771256466,845876064,954,1
1771256466,845877760,956,1
1771256466,845878608,970,1
1771256466,845880304,972,1
1771256466,845882000,974,1
1771256466,845883696,976,1
1771256466,845885392,978,1
1771256466,845887088,980,1
1771256466,845888784,982,1
1771256466,845890480,984,1
1771256466,845892176,986,1
1771256466,845893872,988,1
1771256466,845895568,990,1
1771256466,845897264,992,1
1771256466,845898960,994,1
1771256466,875869280,996,1
1771256466,875870976,998,1
1771256466,875873520,1014,1
1771256466,875875216,1016,1
1771256466,875876912,1018,1
1771256466,875878608,1020,1
1771256466,875880304,1022,1
1771256466,875882000,1024,1
1771256466,875883696,1026,1
1771256466,875885392,1028,1
1771256466,875887088,1030,1
1771256466,875888784,1032,1
1771256466,875890480,1034,1
1771256466,875892176,1036,1
1771256466,875893872,1038,1
1771256466,905864192,1040,1
1771256466,905865888,1042,1
1771256466,905866736,1056,1
1771256466,905868432,1058,1
1771256466,905870128,1060,1
1771256466,905871824,1062,1
1771256466,905873520,1064,1
1771256466,905875216,1066,1
1771256466,905876912,1068,1
1771256466,905878608,1070,1
1771256466,905880304,1072,1
1771256466,905882000,1074,1
1771256466,905883696,1076,1
1771256466,905885392,1078,1
1771256466,905887088,1080,1
1771256466,935857408,1082,1
1771256466,935859104,1084,1
1771256466,935860800,1098,1
1771256466,935862496,1100,1
1771256467,85827728,1296,1
1771256467,85829424,1298,1
1771256467,85831968,1314,1
1771256467,85833664,1316,1
1771256467,85835360,1318,1
1771256467,85837056,1320,1
1771256467,85838752,1322,1
1771256467,85840448,1324,1
1771256467,85842144,1326,1
1771256467,85843840,1328,1
1771256467,85845536,1330,1
1771256467,85847232,1332,1
1771256467,85848928,1334,1
1771256467,85850624,1336,1
1771256467,85852320,1338,1
1771256467,115822640,1340,1
1771256467,115824336,1342,1
1771256467,115825184,1356,1
1771256467,115826880,1358,1
1771256467,115828576,1360,1
1771256467,115830272,1362,1
1771256467,115831968,1364,1
1771256467,115833664,1366,1
1771256467,115835360,1368,1
1771256467,115837056,1370,1
1771256467,115838752,1372,1
1771256467,115840448,1374,1
1771256467,115842144,1376,1
1771256467,115843840,1378,1
1771256467,115845536,1380,1
1771256467,145815856,1382,1
1771256467,145817552,1384,1
1771256467,145819248,1398,1
1771256467,145820944,1400,1
1771256467,145822640,1402,1
1771256467,145824336,1404,1
1771256467,145826032,1406,1
1771256467,145827728,1408,1
1771256467,145829424,1410,1
1771256467,145831120,1412,1
1771256467,145832816,1414,1
1771256467,145834512,1416,1
1771256467,145836208,1418,1
1771256467,145837904,1420,1
1771256467,145839600,1422,1
1771256467,175809920,1424,1
1771256467,175811616,1426,1
1771256467,175814160,1442,1
1771256467,175815856,1444,1
1771256467,175817552,1446,1
1771256467,175819248,1448,1
1771256467,175820944,1450,1
1771256467,175822640,1452,1
1771256467,175824336,1454,1
1771256467,175826032,1456,1
1771256467,175827728,1458,1
1771256467,175829424,1460,1
1771256467,175831120,1462,1
1771256467,175832816,1464,1
1771256467,175834512,1466,1
1771256467,205804832,1468,1
1771256467,205806528,1470,1
1771256467,205807376,1484,1
1771256467,205809072,1486,1
1771256467,205810768,1488,1
1771256467,205812464,1490,1
1771256467,205814160,1492,1
1771256467,205815856,1494,1
1771256467,205817552,1496,1
1771256467,205819248,1498,1
1771256467,205820944,1500,1
1771256467,205822640,1502,1
1771256467,205824336,1504,1
1771256467,205826032,1506,1
1771256467,205827728,1508,1
1771256467,235798048,1510,1
1771256467,235799744,1512,1
1771256467,235802288,1528,1
1771256467,235803984,1530,1
1771256467,235805680,1532,1
1771256467,235807376,1534,1
1771256467,235809072,1536,1
1771256467,235810768,1538,1
1771256467,235812464,1540,1
1771256467,235814160,1542,1
1771256467,235815856,1544,1
1771256467,235817552,1546,1
1771256467,235819248,1548,1
1771256467,235820944,1550,1
1771256467,235822640,1552,1
1771256467,265792960,1554,1
1771256467,265794656,1556,1
1771256467,265795504,1570,1
1771256467,265797200,1572,1
1771256467,265798896,1574,1
1771256467,265800592,1576,1
1771256467,265802288,1578,1
1771256467,265803984,1580,1
1771256467,265805680,1582,1
1771256467,265807376,1584,1
1771256467,265809072,1586,1
1771256467,265810768,1588,1
1771256467,265812464,1590,1
1771256467,265814160,1592,1
1771256467,265815856,1594,1
1771256467,295786176,1596,1
1771256467,295787872,1598,1
1771256467,295790416,1614,1
1771256467,295792112,1616,1
1771256467,295793808,1618,1
1771256467,295795504,1620,1
1771256467,295797200,1622,1
1771256467,295798896,1624,1
1771256467,295800592,1626,1
1771256467,295802288,1628,1
1771256467,295803984,1630,1
1771256467,295805680,1632,1
1771256467,295807376,1634,1
1771256467,295809072,1636,1
1771256467,295810768,1638,1
1771256467,325781088,1640,1
1771256467,325782784,1642,1
1771256467,325784480,1656,1
1771256467,325786176,1658,1
1771256467,325787872,1660,1
1771256467,325789568,1662,1
1771256467,325791264,1664,1
1771256467,325792960,1666,1
1771256467,325794656,1668,1
1771256467,325796352,1670,1
1771256467,325798048,1672,1
1771256467,325799744,1674,1
1771256467,325801440,1676,1
1771256467,325803136,1678,1
1771256467,325804832,1680,1
1771256467,355775152,1682,1
1771256467,355776848,1684,1
1771256467,355777696,1698,1
1771256467,355779392,1700,1
1771256467,355781088,1702,1
1771256467,355782784,1704,1
1771256467,355784480,1706,1
1771256467,355786176,1708,1
1771256467,355787872,1710,1
1771256467,355789568,1712,1
1771256467,355791264,1714,1
1771256467,355792960,1716,1
1771256467,355794656,1718,1
1771256467,355796352,1720,1
1771256467,355798048,1722,1
1771256467,385768368,1724,1
1771256467,385770064,1726,1
1771256467,385772608,1742,1
1771256467,385774304,1744,1
1771256467,385776000,1746,1
1771256467,385777696,1748,1
1771256467,385779392,1750,1
1771256467,385781088,1752,1
1771256467,385782784,1754,1
1771256467,385784480,1756,1
1771256467,385786176,1758,1
1771256467,385787872,1760,1
1771256467,385789568,1762,1
1771256467,385791264,1764,1
