-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1738013694,306641552,13928062,1
1738013694,306643248,13928064,1
1738013694,306644944,13928066,1
1738013694,306646640,13928068,1
1738013694,306648336,13928070,1
1738013694,306650032,13928072,1
1738013694,336651600,13928074,1
1738013694,336653296,13928076,1
1738013694,336654992,13944286,1
1738013694,336656688,13944288,1
1738013694,336658384,13944290,1
1738013694,336660080,13944292,1
1738013694,336661776,13944294,1
1738013694,336663472,13944296,1
1738013694,336665168,13944298,1
1738013694,336666864,13944300,1
1738013694,336668560,13944302,1
1738013694,336670256,13944304,1
1738013694,336671952,13944306,1
1738013694,336673648,13944308,1
1738013694,336675344,13944310,1
1738013694,366676912,13944312,1
1738013694,366678608,13944314,1
1738013694,366680304,13960524,1
1738013694,366682000,13960526,1
1738013694,366683696,13960528,1
1738013694,366685392,13960530,1
1738013694,366687088,13960532,1
1738013694,366688784,13960534,1
1738013694,366690480,13960536,1
1738013694,366692176,13960538,1
1738013694,366693872,13960540,1
1738013694,366695568,13960542,1
1738013694,366697264,13960544,1
1738013694,366698960,13960546,1
1738013694,366700656,13960548,1
1738013694,396702224,13960550,1
1738013694,396703920,13960552,1
1738013694,396705616,13976762,1
1738013694,396707312,13976764,1
1738013694,396709008,13976766,1
1738013694,396710704,13976768,1
1738013694,396712400,13976770,1
1738013694,396714096,13976772,1
1738013694,396715792,13976774,1
1738013694,396717488,13976776,1
1738013694,396719184,13976778,1
1738013694,396720880,13976780,1
1738013694,396722576,13976782,1
1738013694,396724272,13976784,1
1738013694,396725968,13976786,1
1738013694,426727536,13976788,1
1738013694,426729232,13976790,1
1738013694,426730080,13992998,1
1738013694,426731776,13993000,1
1738013694,576854096,14057978,1
1738013694,576855792,14057980,1
1738013694,576856640,14074188,1
1738013694,576858336,14074190,1
1738013694,576860032,14074192,1
1738013694,576860880,14074194,1
1738013694,576862576,14074196,1
1738013694,576864272,14074198,1
1738013694,576865968,14074200,1
1738013694,576867664,14074202,1
1738013694,576869360,14074204,1
1738013694,576871056,14074206,1
1738013694,576872752,14074208,1
1738013694,576874448,14074210,1
1738013694,576876144,14074212,1
1738013694,576877840,14074214,1
1738013694,606878560,14074216,1
1738013694,606880256,14074218,1
1738013694,606882800,14090430,1
1738013694,606884496,14090432,1
1738013694,606886192,14090434,1
1738013694,606887888,14090436,1
1738013694,606889584,14090438,1
1738013694,606892128,14090442,1
1738013694,606893824,14090444,1
1738013694,606895520,14090446,1
1738013694,606897216,14090448,1
1738013694,606898912,14090450,1
1738013694,606900608,14090452,1
1738013694,606902304,14090454,1
1738013694,606903152,14090456,1
1738013694,636904720,14090458,1
1738013694,636906416,14090460,1
1738013694,636908112,14106668,1
1738013694,636909808,14106670,1
1738013694,636911504,14106672,1
1738013694,636913200,14106674,1
1738013694,636914896,14106676,1
1738013694,636916592,14106678,1
1738013694,636918288,14106680,1
1738013694,636920832,14106684,1
1738013694,636922528,14106686,1
1738013694,636924224,14106688,1
1738013694,636925920,14106690,1
1738013694,636927616,14106692,1
1738013694,666930032,14106696,1
1738013694,666931728,14106698,1
1738013694,666933424,14122906,1
1738013694,666935120,14122908,1
1738013694,666936816,14122910,1
1738013694,666938512,14122912,1
1738013694,666940208,14122914,1
1738013694,666941904,14122916,1
1738013694,666943600,14122918,1
1738013694,666945296,14122920,1
1738013694,666946992,14122922,1
1738013694,666947840,14122924,1
1738013694,666949536,14122926,1
1738013694,666951232,14122928,1
1738013694,666952928,14122930,1
1738013694,696954496,14122932,1
1738013694,696956192,14122934,1
1738013694,696957040,14122936,1
1738013694,696958736,14139144,1
1738013694,696960432,14139146,1
1738013694,696962128,14139148,1
1738013694,696963824,14139150,1
1738013694,696965520,14139152,1
1738013694,696967216,14139154,1
1738013694,696968912,14139156,1
1738013694,696970608,14139158,1
1738013694,696972304,14139160,1
1738013694,696974000,14139162,1
1738013694,696975696,14139164,1
1738013694,696977392,14139166,1
1738013694,696978240,14139168,1
1738013694,696979088,14139170,1
1738013694,726980656,14139172,1
1738013694,726982352,14139174,1
1738013694,726984048,14155382,1
1738013694,726985744,14155384,1
1738013694,726987440,14155386,1
1738013694,726989136,14155388,1
1738013694,726990832,14155390,1
1738013694,726992528,14155392,1
1738013694,726994224,14155394,1
1738013694,726995920,14155396,1
1738013694,726997616,14155398,1
1738013694,726999312,14155400,1
1738013694,727001008,14155402,1
1738013694,727002704,14155404,1
1738013694,727004400,14155406,1
1738013694,757005968,14155408,1
1738013694,757007664,14155410,1
1738013694,757008512,14171618,1
1738013694,757010208,14171620,1
1738013694,757011904,14171622,1
1738013694,757012752,14171624,1
1738013694,757014448,14171626,1
1738013694,757016144,14171628,1
1738013694,757017840,14171630,1
1738013694,757019536,14171632,1
1738013694,757021232,14171634,1
1738013694,757022928,14171636,1
1738013694,757024624,14171638,1
1738013694,757026320,14171640,1
1738013694,757028016,14171642,1
1738013694,757029712,14171644,1
1738013694,787031280,14171646,1
1738013694,787032976,14171648,1
1738013694,787034672,14187858,1
1738013694,787036368,14187860,1
1738013694,787038064,14187862,1
1738013694,787039760,14187864,1
1738013694,787041456,14187866,1
1738013694,787043152,14187868,1
1738013694,787044848,14187870,1
1738013694,787046544,14187872,1
1738013694,787048240,14187874,1
1738013694,787049936,14187876,1
1738013694,787051632,14187878,1
1738013694,787053328,14187880,1
