-----------New Capture Session with VID(1) PCP(2) Port (3)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1771256467,814092944,2362,1
1771256467,814096624,2364,1
1771256467,814100304,2366,1
1771256467,844065840,2368,1
1771256467,844069520,2370,1
1771256467,844071344,2384,1
1771256467,844076016,2386,1
1771256467,844079696,2388,1
1771256467,844083376,2390,1
1771256467,844087056,2392,1
1771256467,844090736,2394,1
1771256467,844094416,2396,1
1771256467,844098096,2398,1
1771256467,844101776,2400,1
1771256467,844105456,2402,1
1771256467,844109136,2404,1
1771256467,844112816,2406,1
1771256467,844116496,2408,1
1771256467,874048880,2410,1
1771256467,874052496,2412,1
1771256467,874058896,2428,1
1771256467,874062576,2430,1
1771256467,874066256,2432,1
1771256467,874069936,2434,1
1771256467,874073616,2436,1
1771256467,874077296,2438,1
1771256467,874080976,2440,1
1771256467,874084656,2442,1
1771256467,874088336,2444,1
1771256467,874092016,2446,1
1771256467,874095696,2448,1
1771256467,874099376,2450,1
1771256467,874103056,2452,1
1771256467,904135280,2454,1
1771256467,904138960,2456,1
1771256467,904140784,2470,1
1771256467,904145712,2472,1
1771256468,84184496,2710,1
1771256468,84188112,2712,1
1771256468,84194608,2728,1
1771256468,84198288,2730,1
1771256468,84201968,2732,1
1771256468,84205648,2734,1
1771256468,84209328,2736,1
1771256468,84213008,2738,1
1771256468,84216688,2740,1
1771256468,84220368,2742,1
1771256468,84224048,2744,1
1771256468,84227728,2746,1
1771256468,84231408,2748,1
1771256468,84235088,2750,1
1771256468,84238768,2752,1
1771256468,114192496,2754,1
1771256468,114196176,2756,1
1771256468,114200848,2770,1
1771256468,114204528,2772,1
1771256468,114208208,2774,1
1771256468,114211888,2776,1
1771256468,114215568,2778,1
1771256468,114219248,2780,1
1771256468,114222928,2782,1
1771256468,114226608,2784,1
1771256468,114230288,2786,1
1771256468,114233968,2788,1
1771256468,114237648,2790,1
1771256468,114241328,2792,1
1771256468,114245008,2794,1
1771256468,144208304,2796,1
1771256468,144211984,2798,1
1771256468,144213808,2812,1
1771256468,144218512,2814,1
1771256468,144222192,2816,1
1771256468,144225872,2818,1
1771256468,144229552,2820,1
1771256468,144233232,2822,1
1771256468,144236912,2824,1
1771256468,144240592,2826,1
1771256468,144244272,2828,1
1771256468,144247952,2830,1
1771256468,144251632,2832,1
1771256468,144255312,2834,1
1771256468,144258992,2836,1
1771256468,174213360,2838,1
1771256468,174216976,2840,1
1771256468,174223472,2856,1
1771256468,174227152,2858,1
1771256468,174230832,2860,1
1771256468,174234512,2862,1
1771256468,174238192,2864,1
1771256468,174241872,2866,1
1771256468,174245552,2868,1
1771256468,174249232,2870,1
1771256468,174252912,2872,1
1771256468,174256592,2874,1
1771256468,174260272,2876,1
1771256468,174263952,2878,1
1771256468,174267632,2880,1
1771256468,203710992,2882,1
1771256468,203714672,2884,1
1771256468,203716496,2898,1
1771256468,203721168,2900,1
1771256468,203724848,2902,1
1771256468,203728528,2904,1
1771256468,203732208,2906,1
1771256468,203735888,2908,1
1771256468,203739568,2910,1
1771256468,203743248,2912,1
1771256468,203746928,2914,1
1771256468,203750608,2916,1
1771256468,203754288,2918,1
1771256468,203757968,2920,1
1771256468,203761648,2922,1
1771256468,234225776,2924,1
1771256468,234229392,2926,1
1771256468,234236176,2942,1
1771256468,234239856,2944,1
1771256468,234243536,2946,1
1771256468,234247216,2948,1
1771256468,234250896,2950,1
1771256468,234254576,2952,1
1771256468,234258256,2954,1
1771256468,234261936,2956,1
1771256468,234265616,2958,1
1771256468,234269296,2960,1
1771256468,234272976,2962,1
1771256468,234276656,2964,1
1771256468,234280336,2966,1
1771256468,264572528,2968,1
1771256468,264576208,2970,1
1771256468,264578032,2984,1
1771256468,264582608,2986,1
1771256468,264586288,2988,1
1771256468,264589968,2990,1
1771256468,264593648,2992,1
1771256468,264597328,2994,1
1771256468,264601008,2996,1
1771256468,264604688,2998,1
1771256468,264608368,3000,1
1771256468,264612048,3002,1
1771256468,264615728,3004,1
1771256468,264619408,3006,1
1771256468,264623088,3008,1
1771256468,294588752,3010,1
1771256468,294592368,3012,1
1771256468,294596048,3026,1
1771256468,294600688,3028,1
1771256468,294604368,3030,1
1771256468,294608048,3032,1
1771256468,294611728,3034,1
1771256468,294615408,3036,1
1771256468,294619088,3038,1
1771256468,294622768,3040,1
1771256468,294626448,3042,1
1771256468,294630128,3044,1
1771256468,294633808,3046,1
1771256468,294637488,3048,1
1771256468,294641168,3050,1
1771256468,324533616,3052,1
1771256468,324537232,3054,1
1771256468,324543696,3070,1
1771256468,324547376,3072,1
1771256468,324551056,3074,1
1771256468,324554736,3076,1
1771256468,324558416,3078,1
1771256468,324562096,3080,1
1771256468,324565776,3082,1
1771256468,324569456,3084,1
1771256468,324573136,3086,1
1771256468,324576816,3088,1
1771256468,324580496,3090,1
1771256468,354591024,3092,1
1771256468,354594640,3094,1
1771256468,354598320,3096,1
1771256468,354602928,3098,1
1771256468,354604752,3112,1
1771256468,354608432,3114,1
1771256468,354612112,3116,1
1771256468,354615792,3118,1
1771256468,354619472,3120,1
1771256468,354623152,3122,1
1771256468,354626832,3124,1
1771256468,354630512,3126,1
1771256468,354634192,3128,1
1771256468,354637872,3130,1
1771256468,354641552,3132,1
1771256468,354645232,3134,1
1771256468,383823856,3136,1
1771256468,383827536,3138,1
1771256468,383832080,3156,1
1771256468,383835760,3158,1
1771256468,383839440,3160,1
1771256468,383843120,3162,1
1771256468,383846800,3164,1
1771256468,383850480,3166,1
1771256468,383854160,3168,1
1771256468,383857840,3170,1
1771256468,383861520,3172,1
1771256468,383865200,3174,1
1771256468,383868880,3176,1
1771256468,383872560,3178,1
1771256468,383876240,3180,1
1771256468,413783216,3182,1
1771256468,413786896,3184,1
1771256468,413788720,3198,1
1771256468,413793680,3200,1
1771256468,413797360,3202,1
1771256468,593898768,3438,1
1771256468,593902384,3440,1
1771256468,593908816,3456,1
1771256468,593912496,3458,1
1771256468,593916176,3460,1
1771256468,593919856,3462,1
1771256468,593923536,3464,1
1771256468,593927216,3466,1
1771256468,593930896,3468,1
1771256468,593934576,3470,1
1771256468,593938256,3472,1
1771256468,593941936,3474,1
1771256468,593945616,3476,1
1771256468,593949296,3478,1
1771256468,593952976,3480,1
1771256468,623892720,3482,1
1771256468,623896400,3484,1
1771256468,623898224,3498,1
1771256468,623902928,3500,1
1771256468,623906608,3502,1
1771256468,623910288,3504,1
1771256468,623913968,3506,1
1771256468,623917648,3508,1
1771256468,623921328,3510,1
1771256468,623925008,3512,1
1771256468,623928688,3514,1
1771256468,623932368,3516,1
1771256468,623936048,3518,1
1771256468,623939728,3520,1
1771256468,623943408,3522,1
1771256468,653913040,3524,1
1771256468,653916656,3526,1
1771256468,653923120,3542,1
1771256468,653926800,3544,1
1771256468,653930480,3546,1
1771256468,653934160,3548,1
1771256468,653937840,3550,1
1771256468,653941520,3552,1
1771256468,653945200,3554,1
1771256468,653948880,3556,1
1771256468,653952560,3558,1
1771256468,653956240,3560,1
1771256468,653959920,3562,1
1771256468,653963600,3564,1
1771256468,653967280,3566,1
1771256468,683923760,3568,1
1771256468,683927440,3570,1
1771256468,683929264,3584,1
1771256468,683933936,3586,1
1771256468,683937616,3588,1
1771256468,683941296,3590,1
1771256468,683944976,3592,1
1771256468,683948656,3594,1
1771256468,683952336,3596,1
1771256468,683956016,3598,1
1771256468,683959696,3600,1
1771256468,683963376,3602,1
1771256468,683967056,3604,1
1771256468,683970736,3606,1
1771256468,683974416,3608,1
1771256468,713932496,3610,1
1771256468,713936112,3612,1
1771256468,713939792,3626,1
1771256468,713947568,3628,1
1771256468,713951248,3630,1
1771256468,713954928,3632,1
1771256468,713958608,3634,1
1771256468,713962288,3636,1
1771256468,713965968,3638,1
1771256468,713969648,3640,1
1771256468,713973328,3642,1
1771256468,713977008,3644,1
1771256468,713980688,3646,1
1771256468,713984368,3648,1
1771256468,713988048,3650,1
1771256468,743951344,3652,1
1771256468,743954960,3654,1
1771256468,743961424,3670,1
1771256468,743965104,3672,1
1771256468,743968784,3674,1
1771256468,743972464,3676,1
1771256468,743976144,3678,1
1771256468,743979824,3680,1
1771256468,743983504,3682,1
1771256468,743987184,3684,1
1771256468,743990864,3686,1
1771256468,743994544,3688,1
1771256468,743998224,3690,1
1771256468,744001904,3692,1
1771256468,744005584,3694,1
1771256468,773960624,3696,1
1771256468,773964304,3698,1
1771256468,773966128,3712,1
1771256468,773970800,3714,1
1771256468,773974480,3716,1
1771256468,773978160,3718,1
1771256468,773981840,3720,1
1771256468,773985520,3722,1
1771256468,773989200,3724,1
1771256468,773992880,3726,1
1771256468,773996560,3728,1
1771256468,774000240,3730,1
1771256468,774003920,3732,1
1771256468,774007600,3734,1
1771256468,774011280,3736,1
1771256468,803951632,3738,1
1771256468,803955248,3740,1
1771256468,803961744,3756,1
1771256468,803965424,3758,1
1771256468,803969104,3760,1
1771256468,803972784,3762,1
1771256468,803976464,3764,1
1771256468,803980144,3766,1
1771256468,803983824,3768,1
1771256468,803987504,3770,1
1771256468,803991184,3772,1
1771256468,803994864,3774,1
1771256468,803998544,3776,1
1771256468,804002224,3778,1
1771256468,804005904,3780,1
1771256468,833959280,3782,1
1771256468,833962960,3784,1
1771256468,833964784,3798,1
1771256468,833969424,3800,1
1771256468,833973104,3802,1
1771256468,833976784,3804,1
1771256468,833980464,3806,1
1771256468,833984144,3808,1
1771256468,833987824,3810,1
1771256468,833991504,3812,1
1771256468,833995184,3814,1
1771256468,833998864,3816,1
1771256468,834002544,3818,1
1771256468,834006224,3820,1
1771256468,834009904,3822,1
1771256468,864011280,3824,1
1771256468,864014896,3826,1
1771256468,864021584,3842,1
1771256468,864025264,3844,1
1771256468,864028944,3846,1
1771256468,864032624,3848,1
1771256468,864036304,3850,1
1771256468,864039984,3852,1
1771256468,864043664,3854,1
1771256468,864047344,3856,1
1771256468,864051024,3858,1
1771256468,864054704,3860,1
1771256468,864058384,3862,1
1771256468,864062064,3864,1
1771256468,864065744,3866,1
1771256468,893977360,3868,1
1771256468,893981040,3870,1
1771256468,893985648,3884,1
1771256468,893989328,3886,1
1771256468,893993008,3888,1
1771256468,893996688,3890,1
1771256468,894000368,3892,1
1771256468,894004048,3894,1
1771256468,894007728,3896,1
1771256468,894011408,3898,1
1771256468,894015088,3900,1
1771256468,894018768,3902,1
1771256468,894022448,3904,1
1771256468,894026128,3906,1
1771256468,894029808,3908,1
1771256468,924009680,3910,1
1771256468,924013360,3912,1
1771256468,924015184,3926,1
1771256468,924020112,3928,1
