-----------New Capture Session with VID(1) PCP(2) Port (3)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1738013694,285539536,13911810,1
1738013694,285543216,13911812,1
1738013694,285546896,13911814,1
1738013694,285550576,13911816,1
1738013694,285554256,13911818,1
1738013694,285557936,13911820,1
1738013694,285561616,13911822,1
1738013694,285565296,13911824,1
1738013694,285568976,13911826,1
1738013694,285572656,13911828,1
1738013694,285576336,13911830,1
1738013694,285580016,13911832,1
1738013694,285583696,13911834,1
1738013694,317984816,13911836,1
1738013694,317988432,13911838,1
1738013694,317992112,13928048,1
1738013694,317995792,13928050,1
1738013694,317999472,13928052,1
1738013694,318003152,13928054,1
1738013694,318006832,13928056,1
1738013694,318010512,13928058,1
1738013694,318014192,13928060,1
1738013694,318017872,13928062,1
1738013694,318021552,13928064,1
1738013694,318025232,13928066,1
1738013694,318028912,13928068,1
1738013694,318032592,13928070,1
1738013694,318036272,13928072,1
1738013694,345469456,13928074,1
1738013694,345473136,13928076,1
1738013694,345478032,13944286,1
1738013694,345481712,13944288,1
1738013694,345485392,13944290,1
1738013694,345489072,13944292,1
1738013694,345492752,13944294,1
1738013694,345496432,13944296,1
1738013694,345500112,13944298,1
1738013694,345503792,13944300,1
1738013694,345507472,13944302,1
1738013694,345511152,13944304,1
1738013694,345514832,13944306,1
1738013694,345518512,13944308,1
1738013694,345522192,13944310,1
1738013694,371620688,13944312,1
1738013694,371624368,13944314,1
1738013694,371628048,13960524,1
1738013694,377863952,13960526,1
1738013694,377867568,13960528,1
1738013694,377871248,13960530,1
1738013694,377874928,13960532,1
1738013694,377878608,13960534,1
1738013694,377882288,13960536,1
1738013694,377885968,13960538,1
1738013694,377889648,13960540,1
1738013694,377893328,13960542,1
1738013694,377897008,13960544,1
1738013694,377900688,13960546,1
1738013694,377904368,13960548,1
1738013694,405547888,13960550,1
1738013694,405551568,13960552,1
1738013694,405556272,13976762,1
1738013694,405559952,13976764,1
1738013694,555669904,14041740,1
1738013694,555673584,14041742,1
1738013694,555675408,14057950,1
1738013694,555680048,14057952,1
1738013694,555683728,14057954,1
1738013694,555687408,14057956,1
1738013694,555691088,14057958,1
1738013694,555694768,14057960,1
1738013694,555698448,14057962,1
1738013694,555702128,14057964,1
1738013694,555705808,14057966,1
1738013694,555709488,14057968,1
1738013694,555713168,14057970,1
1738013694,555716848,14057972,1
1738013694,555720528,14057974,1
1738013694,585675184,14057978,1
1738013694,585678864,14057980,1
1738013694,585680688,14074188,1
1738013694,585685328,14074190,1
1738013694,585689008,14074192,1
1738013694,585690832,14074194,1
1738013694,585694512,14074196,1
1738013694,585698192,14074198,1
1738013694,585701872,14074200,1
1738013694,585705552,14074202,1
1738013694,585709232,14074204,1
1738013694,585712912,14074206,1
1738013694,585716592,14074208,1
1738013694,585720272,14074210,1
1738013694,585723952,14074212,1
1738013694,585727632,14074214,1
1738013694,615678704,14074216,1
1738013694,615682320,14074218,1
1738013694,615688752,14090430,1
1738013694,615692432,14090432,1
1738013694,615696112,14090434,1
1738013694,615699792,14090436,1
1738013694,615703472,14090438,1
1738013694,615709008,14090442,1
1738013694,615712688,14090444,1
1738013694,615716368,14090446,1
1738013694,615720048,14090448,1
1738013694,615723728,14090450,1
1738013694,615727408,14090452,1
1738013694,615731088,14090454,1
1738013694,615732912,14090456,1
1738013694,645695824,14090458,1
1738013694,645699504,14090460,1
1738013694,645704368,14106668,1
1738013694,645708048,14106670,1
1738013694,645711728,14106672,1
1738013694,645715408,14106674,1
1738013694,645719088,14106676,1
1738013694,645722768,14106678,1
1738013694,645726448,14106680,1
1738013694,645731984,14106684,1
1738013694,645735664,14106686,1
1738013694,645739344,14106688,1
1738013694,645743024,14106690,1
1738013694,645746704,14106692,1
1738013694,675500944,14106696,1
1738013694,675504624,14106698,1
1738013694,675509424,14122906,1
1738013694,675513104,14122908,1
1738013694,675516784,14122910,1
1738013694,675520464,14122912,1
1738013694,675524144,14122914,1
1738013694,675527824,14122916,1
1738013694,675531504,14122918,1
1738013694,675535184,14122920,1
1738013694,675538864,14122922,1
1738013694,675540720,14122924,1
1738013694,675544400,14122926,1
1738013694,675548080,14122928,1
1738013694,675551760,14122930,1
1738013694,705697744,14122932,1
1738013694,705701360,14122934,1
1738013694,705703216,14122936,1
1738013694,705708112,14139144,1
1738013694,705711792,14139146,1
1738013694,705715472,14139148,1
1738013694,705719152,14139150,1
1738013694,705722832,14139152,1
1738013694,705726512,14139154,1
1738013694,705730192,14139156,1
1738013694,705733872,14139158,1
1738013694,705737552,14139160,1
1738013694,705741232,14139162,1
1738013694,705744912,14139164,1
1738013694,705748592,14139166,1
1738013694,705750448,14139168,1
1738013694,705752272,14139170,1
1738013694,735726064,14139172,1
1738013694,735729744,14139174,1
1738013694,735734416,14155382,1
1738013694,735738096,14155384,1
1738013694,735741776,14155386,1
1738013694,735745456,14155388,1
1738013694,735749136,14155390,1
1738013694,735752816,14155392,1
1738013694,735756496,14155394,1
1738013694,735760176,14155396,1
1738013694,735763856,14155398,1
1738013694,735767536,14155400,1
1738013694,735771216,14155402,1
1738013694,735774896,14155404,1
1738013694,735778576,14155406,1
1738013694,765739280,14155408,1
1738013694,765742960,14155410,1
1738013694,765744784,14171618,1
1738013694,765749424,14171620,1
1738013694,765753104,14171622,1
1738013694,765754928,14171624,1
1738013694,765758608,14171626,1
1738013694,765762288,14171628,1
1738013694,765765968,14171630,1
1738013694,765769648,14171632,1
1738013694,765773328,14171634,1
1738013694,765777008,14171636,1
1738013694,765780688,14171638,1
1738013694,765784368,14171640,1
1738013694,765788048,14171642,1
1738013694,765791728,14171644,1
1738013694,795577680,14171646,1
1738013694,795581360,14171648,1
1738013694,795586160,14187858,1
1738013694,795589840,14187860,1
1738013694,795593520,14187862,1
1738013694,795597200,14187864,1
1738013694,795600880,14187866,1
1738013694,795604560,14187868,1
1738013694,795608240,14187870,1
1738013694,795611920,14187872,1
1738013694,795615600,14187874,1
1738013694,795619280,14187876,1
1738013694,795622960,14187878,1
1738013694,795626640,14187880,1
1738013694,795630320,14187882,1
1738013694,825760560,14187884,1
1738013694,825764240,14187886,1
1738013694,825769168,14204096,1
1738013694,825772848,14204098,1
1738013694,825776528,14204100,1
1738013694,825780208,14204102,1
1738013694,825783888,14204104,1
1738013694,825787568,14204106,1
1738013694,825791248,14204108,1
1738013694,825794928,14204110,1
1738013694,825798608,14204112,1
1738013694,825802288,14204114,1
1738013694,825805968,14204116,1
1738013694,825809648,14204118,1
1738013694,825813328,14204120,1
1738013694,855607184,14204122,1
1738013694,855610864,14204124,1
1738013694,855612688,14220334,1
1738013694,855617360,14220336,1
1738013694,855621040,14220338,1
1738013694,855624720,14220340,1
1738013694,855628400,14220342,1
1738013694,855632080,14220344,1
1738013694,855635760,14220346,1
1738013694,855639440,14220348,1
1738013694,855643120,14220350,1
1738013694,855646800,14220352,1
1738013694,855650480,14220354,1
1738013694,855654160,14220356,1
1738013694,855657840,14220358,1
1738013694,885758512,14220360,1
1738013695,65872368,14317992,1
1738013695,65875984,14317994,1
1738013695,65879664,14334204,1
1738013695,65884400,14334206,1
1738013695,65888080,14334208,1
1738013695,65891760,14334210,1
1738013695,65895440,14334212,1
1738013695,65899120,14334214,1
1738013695,65902800,14334216,1
1738013695,65906480,14334218,1
1738013695,65910160,14334220,1
1738013695,65913840,14334222,1
1738013695,65917520,14334224,1
1738013695,65921200,14334226,1
1738013695,65924880,14334228,1
1738013695,95904816,14334230,1
1738013695,95908432,14334232,1
1738013695,95912112,14350442,1
1738013695,95915792,14350444,1
1738013695,95946032,14350446,1
1738013695,95949712,14350448,1
1738013695,95953392,14350450,1
1738013695,95957072,14350452,1
1738013695,95960752,14350454,1
1738013695,95964432,14350456,1
1738013695,95968112,14350458,1
1738013695,95971792,14350460,1
1738013695,95975472,14350462,1
1738013695,95979152,14350464,1
1738013695,95982832,14350466,1
1738013695,125904720,14350468,1
1738013695,125908336,14350470,1
1738013695,125940976,14366682,1
1738013695,125944592,14366684,1
1738013695,125948272,14366686,1
1738013695,125963984,14366688,1
1738013695,125967664,14366690,1
1738013695,125983472,14366692,1
1738013695,125987088,14366694,1
1738013695,125990768,14366696,1
1738013695,126006480,14366698,1
1738013695,126010160,14366700,1
1738013695,126025968,14366702,1
1738013695,126029584,14366704,1
1738013695,126033264,14366706,1
1738013695,155768400,14366708,1
1738013695,155772080,14366710,1
1738013695,155773904,14382918,1
1738013695,155778544,14382920,1
1738013695,155782224,14382922,1
1738013695,155785904,14382924,1
1738013695,155789584,14382926,1
1738013695,155793264,14382928,1
1738013695,155796944,14382930,1
1738013695,155800624,14382932,1
1738013695,155804304,14382934,1
1738013695,155807984,14382936,1
1738013695,155811664,14382938,1
1738013695,155815344,14382940,1
1738013695,155819024,14382942,1
1738013695,185883056,14382944,1
1738013695,185886672,14382946,1
1738013695,185893168,14399158,1
1738013695,185896848,14399160,1
1738013695,185900528,14399162,1
1738013695,185904208,14399164,1
1738013695,185907888,14399166,1
1738013695,185911568,14399168,1
1738013695,185915248,14399170,1
1738013695,185918928,14399172,1
1738013695,185922608,14399174,1
1738013695,185926288,14399176,1
1738013695,185929968,14399178,1
1738013695,185933648,14399180,1
1738013695,185937328,14399182,1
1738013695,215917616,14399184,1
1738013695,215921296,14399186,1
1738013695,215926192,14415396,1
1738013695,215929872,14415398,1
1738013695,215933552,14415400,1
1738013695,215937232,14415402,1
1738013695,215940912,14415404,1
1738013695,215944592,14415406,1
1738013695,215948272,14415408,1
1738013695,215951952,14415410,1
1738013695,215955632,14415412,1
1738013695,215959312,14415414,1
1738013695,215962992,14415416,1
1738013695,215966672,14415418,1
1738013695,215970352,14415420,1
1738013695,245974608,14415422,1
1738013695,245978224,14415424,1
1738013695,245981904,14431634,1
1738013695,245997616,14431636,1
1738013695,246001296,14431638,1
1738013695,246017104,14431640,1
1738013695,246020720,14431642,1
1738013695,246024400,14431644,1
1738013695,246040112,14431646,1
1738013695,246043792,14431648,1
1738013695,246059600,14431650,1
1738013695,246063216,14431652,1
1738013695,246066896,14431654,1
1738013695,246082608,14431656,1
1738013695,246086288,14431658,1
1738013695,275951856,14431660,1
1738013695,275955536,14431662,1
1738013695,275957360,14447870,1
1738013695,275962256,14447872,1
1738013695,275965936,14447874,1
1738013695,275969616,14447876,1
1738013695,275973296,14447878,1
1738013695,275976976,14447880,1
1738013695,275980656,14447882,1
1738013695,275984336,14447884,1
1738013695,275988016,14447886,1
1738013695,275991696,14447888,1
1738013695,275995376,14447890,1
1738013695,275999056,14447892,1
1738013695,276002736,14447894,1
1738013695,305981584,14447896,1
1738013695,305985200,14447898,1
1738013695,305988880,14464108,1
1738013695,305992560,14464110,1
1738013695,305996240,14464112,1
1738013695,305999920,14464114,1
1738013695,306003600,14464116,1
1738013695,306007280,14464118,1
1738013695,306010960,14464120,1
1738013695,306014640,14464122,1
1738013695,306018320,14464124,1
1738013695,306022000,14464126,1
1738013695,306025680,14464128,1
1738013695,306029360,14464130,1
1738013695,306033040,14464132,1
1738013695,335991728,14464134,1
1738013695,335995344,14464136,1
1738013695,336012976,14480348,1
1738013695,336016592,14480350,1
1738013695,336020272,14480352,1
1738013695,336035984,14480354,1
1738013695,336039664,14480356,1
1738013695,336055472,14480358,1
1738013695,336059088,14480360,1
1738013695,336062768,14480362,1
1738013695,336078480,14480364,1
1738013695,336082160,14480366,1
1738013695,336097968,14480368,1
1738013695,336101584,14480370,1
1738013695,336105264,14480372,1
1738013695,365476336,14480374,1
1738013695,365480016,14480376,1
1738013695,365481840,14496586,1
1738013695,365486448,14496588,1
1738013695,365490128,14496590,1
1738013695,365493808,14496592,1
1738013695,365497488,14496594,1
1738013695,365501168,14496596,1
1738013695,365504848,14496598,1
1738013695,365508528,14496600,1
1738013695,365512208,14496602,1
1738013695,365515888,14496604,1
1738013695,365519568,14496606,1
1738013695,365523248,14496608,1
1738013695,365526928,14496610,1
1738013695,396041232,14496612,1
1738013695,396057008,14496614,1
1738013695,396062544,14512824,1
1738013695,396078256,14512826,1
1738013695,575573328,14594042,1
1738013695,575579824,14610252,1
1738013695,575583504,14610254,1
1738013695,575587184,14610256,1
1738013695,575590864,14610258,1
1738013695,575594544,14610260,1
1738013695,575598224,14610262,1
1738013695,575601904,14610264,1
1738013695,575605584,14610266,1
1738013695,575609264,14610268,1
1738013695,575612944,14610270,1
1738013695,575616624,14610272,1
1738013695,575618480,14610274,1
1738013695,575622160,14610276,1
1738013695,605586288,14610278,1
1738013695,605589904,14610280,1
1738013695,605593584,14626488,1
1738013695,605598224,14626490,1
1738013695,605601904,14626492,1
1738013695,605605584,14626494,1
1738013695,605609264,14626496,1
1738013695,605611088,14626498,1
1738013695,605614768,14626500,1
1738013695,605618448,14626502,1
1738013695,605622128,14626504,1
1738013695,605625808,14626506,1
1738013695,605629488,14626508,1
1738013695,605633168,14626510,1
1738013695,605636848,14626512,1
1738013695,605640528,14626514,1
1738013695,635566576,14626516,1
1738013695,635570256,14626518,1
1738013695,635572080,14642726,1
1738013695,635576752,14642728,1
1738013695,635582256,14642732,1
1738013695,635585936,14642734,1
1738013695,635589616,14642736,1
1738013695,635593296,14642738,1
1738013695,635596976,14642740,1
1738013695,635602512,14642744,1
1738013695,635606192,14642746,1
1738013695,635609872,14642748,1
1738013695,635613552,14642750,1
1738013695,635617232,14642752,1
1738013695,665611600,14642754,1
1738013695,665615216,14642756,1
1738013695,665621744,14658968,1
1738013695,665625424,14658970,1
1738013695,665627280,14658972,1
1738013695,665630960,14658974,1
1738013695,665634640,14658976,1
1738013695,665638320,14658978,1
1738013695,665642000,14658980,1
1738013695,665645680,14658982,1
1738013695,665647504,14658984,1
1738013695,665651184,14658986,1
1738013695,665654864,14658988,1
1738013695,665658544,14658990,1
1738013695,665662224,14658992,1
1738013695,665665904,14658994,1
1738013695,695610608,14658996,1
1738013695,695614288,14658998,1
1738013695,695618928,14675206,1
1738013695,695622608,14675208,1
1738013695,695626288,14675210,1
1738013695,695629968,14675212,1
1738013695,695633648,14675214,1
1738013695,695635504,14675216,1
1738013695,695639184,14675218,1
1738013695,695642864,14675220,1
1738013695,695646544,14675222,1
1738013695,695650224,14675224,1
1738013695,695653904,14675226,1
1738013695,695655728,14675228,1
1738013695,695659408,14675230,1
1738013695,695663088,14675232,1
1738013695,725664144,14675234,1
1738013695,725667824,14675236,1
1738013695,725672464,14691444,1
1738013695,725676144,14691446,1
1738013695,725679824,14691448,1
1738013695,725683504,14691450,1
1738013695,725687184,14691452,1
1738013695,725690864,14691454,1
1738013695,725694544,14691456,1
1738013695,725698224,14691458,1
1738013695,725701904,14691460,1
1738013695,725707440,14691464,1
1738013695,725711120,14691466,1
1738013695,725714800,14691468,1
1738013695,755662224,14691470,1
1738013695,755665840,14691472,1
1738013695,755672656,14707682,1
1738013695,755676336,14707684,1
1738013695,755680016,14707686,1
1738013695,755683696,14707688,1
1738013695,755687376,14707690,1
1738013695,755691056,14707692,1
1738013695,755694736,14707694,1
1738013695,755696592,14707696,1
1738013695,755700272,14707698,1
1738013695,755703952,14707700,1
1738013695,755707632,14707702,1
1738013695,755713136,14707706,1
1738013695,755716816,14707708,1
1738013695,785682416,14707710,1
1738013695,785686096,14707712,1
1738013695,785690768,14723920,1
1738013695,785694448,14723922,1
1738013695,785698128,14723924,1
1738013695,785701808,14723926,1
1738013695,785705488,14723928,1
1738013695,785709168,14723930,1
1738013695,785712848,14723932,1
1738013695,785716528,14723934,1
1738013695,785718384,14723936,1
1738013695,785722064,14723938,1
1738013695,785725744,14723940,1
1738013695,785729424,14723942,1
1738013695,785733104,14723944,1
1738013695,815491792,14723946,1
1738013695,815495408,14723948,1
1738013695,815497264,14723950,1
1738013695,815501872,14740158,1
1738013695,815505552,14740160,1
1738013695,815509232,14740162,1
1738013695,815512912,14740164,1
1738013695,815516592,14740166,1
1738013695,815520272,14740168,1
1738013695,815523952,14740170,1
1738013695,815527632,14740172,1
1738013695,815531312,14740174,1
1738013695,815534992,14740176,1
1738013695,815538672,14740178,1
1738013695,815542352,14740180,1
1738013695,815546032,14740182,1
1738013695,845710096,14740184,1
1738013695,845713776,14740186,1
1738013695,845718352,14756396,1
1738013695,845722032,14756398,1
1738013695,845725712,14756400,1
1738013695,845729392,14756402,1
1738013695,845733072,14756404,1
1738013695,845736752,14756406,1
1738013695,845740432,14756408,1
1738013695,845744112,14756410,1
1738013695,845747792,14756412,1
1738013695,845751472,14756414,1
1738013695,845755152,14756416,1
1738013695,845758832,14756418,1
1738013695,845762512,14756420,1
1738013695,875498736,14756422,1
1738013695,875502416,14756424,1
1738013695,875504240,14772634,1
1738013695,875509168,14772636,1
1738013695,875512848,14772638,1
1738013695,875516528,14772640,1
1738013695,875520208,14772642,1
1738013695,875523888,14772644,1
1738013695,875527568,14772646,1
1738013695,875531248,14772648,1
1738013695,875534928,14772650,1
1738013695,875538608,14772652,1
1738013695,875542288,14772654,1
1738013695,875545968,14772656,1
1738013695,875549648,14772658,1
1738013695,905726064,14772660,1
1738013695,905729680,14772662,1
1738013695,905733360,14788872,1
1738013696,55818704,14854056,1
1738013696,55822384,14854058,1
1738013696,55824208,14870268,1
1738013696,55828848,14870270,1
1738013696,55832528,14870272,1
1738013696,55836208,14870274,1
1738013696,55839888,14870276,1
1738013696,55843568,14870278,1
1738013696,55847248,14870280,1
1738013696,55850928,14870282,1
1738013696,55854608,14870284,1
1738013696,55858288,14870286,1
1738013696,55861968,14870288,1
1738013696,55865648,14870290,1
1738013696,55869328,14870292,1
1738013696,85800944,14870294,1
1738013696,85804560,14870296,1
1738013696,85808240,14886506,1
1738013696,85812816,14886508,1
1738013696,85816496,14886510,1
1738013696,85820176,14886512,1
1738013696,85823856,14886514,1
1738013696,85827536,14886516,1
1738013696,85831216,14886518,1
1738013696,85834896,14886520,1
1738013696,85838576,14886522,1
1738013696,85842256,14886524,1
1738013696,85845936,14886526,1
1738013696,85849616,14886528,1
1738013696,85853296,14886530,1
1738013696,115608464,14886532,1
1738013696,115612080,14886534,1
1738013696,115615760,14902744,1
1738013696,115620464,14902746,1
1738013696,115624144,14902748,1
1738013696,115627824,14902750,1
1738013696,115631504,14902752,1
1738013696,115635184,14902754,1
1738013696,115638864,14902756,1
1738013696,115642544,14902758,1
1738013696,115646224,14902760,1
1738013696,115649904,14902762,1
1738013696,115653584,14902764,1
1738013696,115657264,14902766,1
1738013696,115660944,14902768,1
1738013696,145812656,14902770,1
1738013696,145816272,14902772,1
1738013696,145819952,14918982,1
1738013696,145824656,14918984,1
1738013696,145828336,14918986,1
1738013696,145832016,14918988,1
1738013696,145835696,14918990,1
1738013696,145839376,14918992,1
1738013696,145843056,14918994,1
1738013696,145846736,14918996,1
1738013696,145850416,14918998,1
1738013696,145854096,14919000,1
1738013696,145857776,14919002,1
1738013696,145861456,14919004,1
1738013696,145865136,14919006,1
1738013696,175806704,14919008,1
1738013696,175810320,14919010,1
1738013696,175816816,14935222,1
1738013696,175820496,14935224,1
1738013696,175824176,14935226,1
1738013696,175827856,14935228,1
1738013696,175831536,14935230,1
1738013696,175835216,14935232,1
1738013696,175838896,14935234,1
1738013696,175842576,14935236,1
1738013696,175846256,14935238,1
1738013696,175849936,14935240,1
1738013696,175853616,14935242,1
1738013696,175857296,14935244,1
1738013696,175860976,14935246,1
1738013696,205838768,14935248,1
1738013696,205842448,14935250,1
1738013696,205847088,14951460,1
1738013696,205850768,14951462,1
1738013696,205854448,14951464,1
1738013696,205858128,14951466,1
1738013696,205861808,14951468,1
1738013696,205865488,14951470,1
1738013696,205869168,14951472,1
1738013696,205872848,14951474,1
1738013696,205876528,14951476,1
1738013696,205880208,14951478,1
1738013696,205883888,14951480,1
1738013696,205887568,14951482,1
1738013696,205891248,14951484,1
1738013696,235842864,14951486,1
1738013696,235846544,14951488,1
1738013696,235848368,14967696,1
1738013696,235853072,14967698,1
1738013696,235856752,14967700,1
1738013696,235862256,14967704,1
1738013696,235865936,14967706,1
1738013696,235869616,14967708,1
1738013696,235873296,14967710,1
1738013696,235876976,14967712,1
1738013696,235880656,14967714,1
1738013696,235884336,14967716,1
1738013696,235888016,14967718,1
1738013696,235891696,14967720,1
1738013696,235895376,14967722,1
1738013696,265879376,14967724,1
1738013696,265883056,14967726,1
1738013696,265887824,14983936,1
1738013696,265891504,14983938,1
1738013696,265895184,14983940,1
1738013696,265898864,14983942,1
1738013696,265902544,14983944,1
1738013696,265906224,14983946,1
1738013696,265909904,14983948,1
1738013696,265913584,14983950,1
1738013696,265917264,14983952,1
1738013696,265920944,14983954,1
1738013696,265924624,14983956,1
1738013696,265928304,14983958,1
1738013696,265931984,14983960,1
1738013696,295894544,14983962,1
1738013696,295898224,14983964,1
1738013696,295900048,15000172,1
1738013696,295905520,15000174,1
1738013696,295909200,15000176,1
1738013696,295912880,15000178,1
1738013696,295916560,15000180,1
1738013696,295920240,15000182,1
1738013696,295923920,15000184,1
1738013696,295927600,15000186,1
1738013696,295931280,15000188,1
1738013696,295934960,15000190,1
1738013696,295938640,15000192,1
1738013696,295942320,15000194,1
1738013696,295946000,15000196,1
1738013696,325890000,15000198,1
1738013696,325893616,15000200,1
1738013696,325897296,15016410,1
1738013696,325905552,15016412,1
1738013696,325909232,15016414,1
1738013696,325912912,15016416,1
1738013696,325916592,15016418,1
1738013696,325920272,15016420,1
1738013696,325923952,15016422,1
1738013696,325927632,15016424,1
1738013696,325931312,15016426,1
1738013696,325934992,15016428,1
1738013696,325938672,15016430,1
1738013696,325942352,15016432,1
1738013696,325946032,15016434,1
1738013696,355962224,15016436,1
1738013696,355965840,15016438,1
1738013696,355972272,15032648,1
1738013696,355975952,15032650,1
1738013696,355979632,15032652,1
1738013696,355985168,15032656,1
1738013696,355988848,15032658,1
1738013696,355992528,15032660,1
1738013696,355996208,15032662,1
1738013696,355999888,15032664,1
1738013696,356003568,15032666,1
1738013696,356007248,15032668,1
1738013696,356010928,15032670,1
1738013696,356014608,15032672,1
1738013696,385918448,15032674,1
1738013696,385922064,15032676,1
1738013696,385928560,15048886,1
1738013696,385932240,15048888,1
1738013696,385935920,15048890,1
1738013696,565964208,15130106,1
1738013696,565967824,15130108,1
1738013696,565974160,15146314,1
1738013696,565977840,15146316,1
1738013696,565981520,15146318,1
1738013696,565983376,15146320,1
1738013696,565987056,15146322,1
1738013696,565990736,15146324,1
1738013696,565994416,15146326,1
1738013696,565998096,15146328,1
1738013696,566001776,15146330,1
1738013696,566005456,15146332,1
1738013696,566009136,15146334,1
1738013696,566039248,15146336,1
1738013696,566042864,15146338,1
1738013696,596005776,15146340,1
1738013696,596009392,15146342,1
1738013696,596015856,15162556,1
1738013696,596019536,15162558,1
1738013696,596023216,15162560,1
1738013696,596053584,15162562,1
1738013696,596057200,15162564,1
1738013696,596060880,15162566,1
1738013696,596064560,15162568,1
1738013696,596068240,15162570,1
1738013696,596071920,15162572,1
1738013696,596075600,15162574,1
1738013696,596079280,15162576,1
1738013696,596082960,15162578,1
1738013696,596086640,15162580,1
1738013696,625478512,15162582,1
1738013696,625482192,15162584,1
1738013696,625487056,15178794,1
1738013696,625490736,15178796,1
1738013696,625494416,15178798,1
1738013696,625498096,15178800,1
1738013696,625501776,15178802,1
1738013696,625505456,15178804,1
1738013696,625509136,15178806,1
1738013696,625512816,15178808,1
1738013696,625516496,15178810,1
1738013696,625520176,15178812,1
1738013696,625523856,15178814,1
1738013696,625527536,15178816,1
1738013696,625531216,15178818,1
1738013696,655548848,15178820,1
1738013696,655552528,15178822,1
1738013696,655557136,15195032,1
1738013696,655560816,15195034,1
1738013696,655564496,15195036,1
1738013696,655568176,15195038,1
1738013696,655571856,15195040,1
1738013696,655575536,15195042,1
1738013696,655579216,15195044,1
1738013696,655582896,15195046,1
1738013696,655586576,15195048,1
1738013696,655590256,15195050,1
1738013696,655593936,15195052,1
1738013696,655597616,15195054,1
1738013696,655601296,15195056,1
1738013696,685551088,15195058,1
1738013696,685554768,15195060,1
1738013696,685559376,15211270,1
1738013696,685563056,15211272,1
1738013696,685566736,15211274,1
1738013696,685570416,15211276,1
1738013696,685574096,15211278,1
1738013696,685577776,15211280,1
1738013696,685581456,15211282,1
1738013696,685585136,15211284,1
1738013696,685588816,15211286,1
1738013696,685592496,15211288,1
1738013696,685596176,15211290,1
1738013696,685599856,15211292,1
1738013696,685603536,15211294,1
1738013696,715548560,15211296,1
1738013696,715552240,15211298,1
1738013696,715556912,15227508,1
1738013696,715560592,15227510,1
1738013696,715564272,15227512,1
