-----------New Capture Session with VID(1) PCP(2) Port (3)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1761926421,528874272,869,1
1761926421,528876096,870,1
1761926421,528877952,884,1
1761926421,528879776,885,1
1761926421,528881632,886,1
1761926421,528883456,887,1
1761926421,528885312,888,1
1761926421,528887136,889,1
1761926421,528888992,890,1
1761926421,528890816,891,1
1761926421,528892672,892,1
1761926421,528894496,893,1
1761926421,528896352,894,1
1761926421,528898176,895,1
1761926421,528900032,896,1
1761926421,528901856,897,1
1761926421,528903712,898,1
1761926421,528905536,899,1
1761926421,528907392,900,1
1761926421,528909216,901,1
1761926421,528911072,902,1
1761926421,528912896,903,1
1761926421,528914752,904,1
1761926421,528916576,905,1
1761926421,528918432,906,1
1761926421,528920256,907,1
1761926421,528922112,908,1
1761926421,528923936,909,1
1761926421,558864640,910,1
1761926421,558866496,911,1
1761926421,558868320,912,1
1761926421,558870176,913,1
1761926421,558872000,927,1
1761926421,558873856,928,1
1761926421,558875680,929,1
1761926421,558877536,930,1
1761926421,558879360,931,1
1761926421,558881216,932,1
1761926421,558883040,933,1
1761926421,558884896,934,1
1761926421,558886720,935,1
1761926421,558888576,936,1
1761926421,558890400,937,1
1761926421,558892256,938,1
1761926421,558894080,939,1
1761926421,558895936,940,1
1761926421,558897760,941,1
1761926421,558899616,942,1
1761926421,558901440,943,1
1761926421,558903296,944,1
1761926421,558905120,945,1
1761926421,558906976,946,1
1761926421,558908800,947,1
1761926421,558910656,948,1
1761926421,558912480,949,1
1761926421,558914336,950,1
1761926421,558916160,951,1
1761926421,558918016,952,1
1761926421,588858720,953,1
1761926421,588860544,954,1
1761926421,588862400,955,1
1761926421,588864224,956,1
1761926421,588866080,970,1
1761926421,588867904,971,1
1761926421,588869760,972,1
1761926421,588871584,973,1
1761926421,588873440,974,1
1761926421,588875264,975,1
1761926421,588877120,976,1
1761926421,588878944,977,1
1761926421,588880800,978,1
1761926421,588882624,979,1
1761926421,588884480,980,1
1761926421,588886304,981,1
1761926421,588888160,982,1
1761926421,588889984,983,1
1761926421,588891840,984,1
1761926421,588893664,985,1
1761926421,588895520,986,1
1761926421,588897344,987,1
1761926421,588899200,988,1
1761926421,588901024,989,1
1761926421,588902880,990,1
1761926421,588904704,991,1
1761926421,588906560,992,1
1761926421,588908384,993,1
1761926421,588910240,994,1
1761926421,588912064,995,1
1761926421,618852800,996,1
1761926421,618854624,997,1
1761926421,618856480,998,1
1761926421,618858304,999,1
1761926421,618860160,1013,1
1761926421,618861984,1014,1
1761926421,618863840,1015,1
1761926421,618865664,1016,1
1761926421,618867520,1017,1
1761926421,618869344,1018,1
1761926421,618871200,1019,1
1761926421,618873024,1020,1
1761926421,618874880,1021,1
1761926421,618876704,1022,1
1761926421,618878560,1023,1
1761926421,618880384,1024,1
1761926421,618882240,1025,1
1761926421,618884064,1026,1
1761926421,618885920,1027,1
1761926421,618887744,1028,1
1761926421,618889600,1029,1
1761926421,618891424,1030,1
1761926421,618893280,1031,1
1761926421,618895104,1032,1
1761926421,618896960,1033,1
1761926421,618898784,1034,1
1761926421,618900640,1035,1
1761926421,618902464,1036,1
1761926421,618904320,1037,1
1761926421,618906144,1038,1
1761926421,648846848,1039,1
1761926421,648848704,1040,1
1761926421,648850528,1041,1
1761926421,648852384,1042,1
1761926421,648854208,1056,1
1761926421,648856064,1057,1
1761926421,648857888,1058,1
1761926421,648859744,1059,1
1761926421,648861568,1060,1
1761926421,648863424,1061,1
1761926421,648865248,1062,1
1761926421,648867104,1063,1
1761926421,648868928,1064,1
1761926421,648870784,1065,1
1761926421,648872608,1066,1
1761926421,648874464,1067,1
1761926421,648876288,1068,1
1761926421,648878144,1069,1
1761926421,648879968,1070,1
1761926421,648881824,1071,1
1761926421,648883648,1072,1
1761926421,648885504,1073,1
1761926421,648887328,1074,1
1761926421,648889184,1075,1
1761926421,648891008,1076,1
1761926421,648892864,1077,1
1761926421,648894688,1078,1
1761926421,648896544,1079,1
1761926421,648898368,1080,1
1761926421,648900224,1081,1
1761926421,678840896,1082,1
1761926421,678842752,1083,1
1761926421,678844576,1084,1
1761926421,678846432,1085,1
1761926421,678848256,1098,1
1761926421,678850112,1099,1
1761926421,678851936,1100,1
1761926421,678853792,1101,1
1761926421,678855616,1102,1
1761926421,678857472,1103,1
1761926421,678859296,1104,1
1761926421,678861152,1105,1
1761926421,678862976,1106,1
1761926421,678864832,1107,1
1761926421,678866656,1108,1
1761926421,678868512,1109,1
1761926421,678870336,1110,1
1761926421,678872192,1111,1
1761926421,678874016,1112,1
1761926422,8775616,1553,1
1761926422,8777472,1554,1
1761926422,8779296,1555,1
1761926422,8781152,1556,1
1761926422,8782976,1570,1
1761926422,8784832,1571,1
1761926422,8786656,1572,1
1761926422,8788512,1573,1
1761926422,8790336,1574,1
1761926422,8792192,1575,1
1761926422,8794016,1576,1
1761926422,8795872,1577,1
1761926422,8797696,1578,1
1761926422,8799552,1579,1
1761926422,8801376,1580,1
1761926422,8803232,1581,1
1761926422,8805056,1582,1
1761926422,8806912,1583,1
1761926422,8808736,1584,1
1761926422,8810592,1585,1
1761926422,8812416,1586,1
1761926422,8814272,1587,1
1761926422,8816096,1588,1
1761926422,8817952,1589,1
1761926422,8819776,1590,1
1761926422,8821632,1591,1
1761926422,8823456,1592,1
1761926422,8825312,1593,1
1761926422,8827136,1594,1
1761926422,8828992,1595,1
1761926422,38769696,1596,1
1761926422,38771520,1597,1
1761926422,38773376,1598,1
1761926422,38775200,1599,1
1761926422,38777056,1613,1
1761926422,38778880,1614,1
1761926422,38780736,1615,1
1761926422,38782560,1616,1
1761926422,38784416,1617,1
1761926422,38786240,1618,1
1761926422,38788096,1619,1
1761926422,38789920,1620,1
1761926422,38791776,1621,1
1761926422,38793600,1622,1
1761926422,38795456,1623,1
1761926422,38797280,1624,1
1761926422,38799136,1625,1
1761926422,38800960,1626,1
1761926422,38802816,1627,1
1761926422,38804640,1628,1
1761926422,38806496,1629,1
1761926422,38808320,1630,1
1761926422,38810176,1631,1
1761926422,38812000,1632,1
1761926422,38813856,1633,1
1761926422,38815680,1634,1
1761926422,38817536,1635,1
1761926422,38819360,1636,1
1761926422,38821216,1637,1
1761926422,38823040,1638,1
1761926422,68763744,1639,1
1761926422,68765600,1640,1
1761926422,68767424,1641,1
1761926422,68769280,1642,1
1761926422,68771104,1655,1
1761926422,68772960,1656,1
1761926422,68774784,1657,1
1761926422,68776640,1658,1
1761926422,68778464,1659,1
1761926422,68780320,1660,1
1761926422,68782144,1661,1
1761926422,68784000,1662,1
1761926422,68785824,1663,1
1761926422,68787680,1664,1
1761926422,68789504,1665,1
1761926422,68791360,1666,1
1761926422,68793184,1667,1
1761926422,68795040,1668,1
1761926422,68796864,1669,1
1761926422,68798720,1670,1
1761926422,68800544,1671,1
1761926422,68802400,1672,1
1761926422,68804224,1673,1
1761926422,68806080,1674,1
1761926422,68807904,1675,1
1761926422,68809760,1676,1
1761926422,68811584,1677,1
1761926422,68813440,1678,1
1761926422,68815264,1679,1
1761926422,68817120,1680,1
1761926422,98757824,1681,1
1761926422,98759648,1682,1
1761926422,98761504,1683,1
1761926422,98763328,1684,1
1761926422,98765184,1698,1
1761926422,98767008,1699,1
1761926422,98768864,1700,1
1761926422,98770688,1701,1
1761926422,98772544,1702,1
1761926422,98774368,1703,1
1761926422,98776224,1704,1
1761926422,98778048,1705,1
1761926422,98779904,1706,1
1761926422,98781728,1707,1
1761926422,98783584,1708,1
1761926422,98785408,1709,1
1761926422,98787264,1710,1
1761926422,98789088,1711,1
1761926422,98790944,1712,1
1761926422,98792768,1713,1
1761926422,98794624,1714,1
1761926422,98796448,1715,1
1761926422,98798304,1716,1
1761926422,98800128,1717,1
1761926422,98801984,1718,1
1761926422,98803808,1719,1
1761926422,98805664,1720,1
1761926422,98807488,1721,1
1761926422,98809344,1722,1
1761926422,98811168,1723,1
1761926422,128751872,1724,1
1761926422,128753728,1725,1
1761926422,128755552,1726,1
1761926422,128757408,1727,1
1761926422,128759232,1741,1
1761926422,128761088,1742,1
1761926422,128762912,1743,1
1761926422,128764768,1744,1
1761926422,128766592,1745,1
1761926422,128768448,1746,1
1761926422,128770272,1747,1
1761926422,128772128,1748,1
1761926422,128773952,1749,1
1761926422,128775808,1750,1
1761926422,128777632,1751,1
1761926422,128779488,1752,1
1761926422,128781312,1753,1
1761926422,128783168,1754,1
1761926422,128784992,1755,1
1761926422,128786848,1756,1
1761926422,128788672,1757,1
1761926422,128790528,1758,1
1761926422,128792352,1759,1
1761926422,128794208,1760,1
1761926422,128796032,1761,1
1761926422,128797888,1762,1
1761926422,128799712,1763,1
1761926422,128801568,1764,1
1761926422,128803392,1765,1
1761926422,128805248,1766,1
1761926422,158745952,1767,1
1761926422,158747776,1768,1
1761926422,158749632,1769,1
1761926422,158751456,1770,1
1761926422,158753312,1784,1
1761926422,158755136,1785,1
1761926422,158756992,1786,1
1761926422,158758816,1787,1
1761926422,158760672,1788,1
1761926422,158762496,1789,1
1761926422,158764352,1790,1
1761926422,158766176,1791,1
1761926422,158768032,1792,1
1761926422,158769856,1793,1
1761926422,158771712,1794,1
1761926422,158773536,1795,1
1761926422,158775392,1796,1
1761926422,158777216,1797,1
1761926422,158779072,1798,1
1761926422,518674720,2281,1
1761926422,518676576,2282,1
1761926422,518678400,2283,1
1761926422,518680256,2284,1
1761926422,518682080,2298,1
1761926422,518683936,2299,1
1761926422,518685760,2300,1
1761926422,518687616,2301,1
1761926422,518689440,2302,1
1761926422,518691296,2303,1
1761926422,518693120,2304,1
1761926422,518694976,2305,1
1761926422,518696800,2306,1
1761926422,518698656,2307,1
1761926422,518700480,2308,1
1761926422,518702336,2309,1
1761926422,518704160,2310,1
1761926422,518706016,2311,1
1761926422,518707840,2312,1
1761926422,518709696,2313,1
1761926422,518711520,2314,1
1761926422,518713376,2315,1
1761926422,518715200,2316,1
1761926422,518717056,2317,1
1761926422,518718880,2318,1
1761926422,518720736,2319,1
1761926422,518722560,2320,1
1761926422,518724416,2321,1
1761926422,518726240,2322,1
1761926422,518728096,2323,1
1761926422,548668800,2324,1
1761926422,548670624,2325,1
1761926422,548672480,2326,1
1761926422,548674304,2327,1
1761926422,548676160,2341,1
1761926422,548677984,2342,1
1761926422,548679840,2343,1
1761926422,548681664,2344,1
1761926422,548683520,2345,1
1761926422,548685344,2346,1
1761926422,548687200,2347,1
1761926422,548689024,2348,1
1761926422,548690880,2349,1
1761926422,548692704,2350,1
1761926422,548694560,2351,1
1761926422,548696384,2352,1
1761926422,548698240,2353,1
1761926422,548700064,2354,1
1761926422,548701920,2355,1
1761926422,548703744,2356,1
1761926422,548705600,2357,1
1761926422,548707424,2358,1
1761926422,548709280,2359,1
1761926422,548711104,2360,1
1761926422,548712960,2361,1
1761926422,548714784,2362,1
1761926422,548716640,2363,1
1761926422,548718464,2364,1
1761926422,548720320,2365,1
1761926422,548722144,2366,1
1761926422,578662848,2367,1
1761926422,578664672,2368,1
1761926422,578666528,2369,1
1761926422,578668352,2370,1
1761926422,578670208,2384,1
1761926422,578672032,2385,1
1761926422,578673888,2386,1
1761926422,578675712,2387,1
1761926422,578677568,2388,1
1761926422,578679392,2389,1
1761926422,578681248,2390,1
1761926422,578683072,2391,1
1761926422,578684928,2392,1
1761926422,578686752,2393,1
1761926422,578688608,2394,1
1761926422,578690432,2395,1
1761926422,578692288,2396,1
1761926422,578694112,2397,1
1761926422,578695968,2398,1
1761926422,578697792,2399,1
1761926422,578699648,2400,1
1761926422,578701472,2401,1
1761926422,578703328,2402,1
1761926422,578705152,2403,1
1761926422,578707008,2404,1
1761926422,578708832,2405,1
1761926422,578710688,2406,1
1761926422,578712512,2407,1
1761926422,578714368,2408,1
1761926422,578716192,2409,1
1761926422,608656928,2410,1
1761926422,608658752,2411,1
1761926422,608660608,2412,1
1761926422,608662432,2413,1
1761926422,608664288,2427,1
1761926422,608666112,2428,1
1761926422,608667968,2429,1
1761926422,608669792,2430,1
1761926422,608671648,2431,1
1761926422,608673472,2432,1
1761926422,608675328,2433,1
1761926422,608677152,2434,1
1761926422,608679008,2435,1
1761926422,608680832,2436,1
1761926422,608682688,2437,1
1761926422,608684512,2438,1
1761926422,608686368,2439,1
1761926422,608688192,2440,1
1761926422,608690048,2441,1
1761926422,608691872,2442,1
1761926422,608693728,2443,1
1761926422,608695552,2444,1
1761926422,608697408,2445,1
1761926422,608699232,2446,1
1761926422,608701088,2447,1
1761926422,608702912,2448,1
1761926422,608704768,2449,1
1761926422,608706592,2450,1
1761926422,608708448,2451,1
1761926422,608710272,2452,1
1761926422,638650976,2453,1
1761926422,638652832,2454,1
1761926422,638654656,2455,1
1761926422,638656512,2456,1
1761926422,638658336,2470,1
1761926422,638660192,2471,1
1761926422,638662016,2472,1
1761926422,638663872,2473,1
1761926422,638665696,2474,1
1761926422,638667552,2475,1
1761926422,638669376,2476,1
1761926422,638671232,2477,1
1761926422,638673056,2478,1
1761926422,638674912,2479,1
1761926422,638676736,2480,1
1761926422,638678592,2481,1
1761926422,638680416,2482,1
1761926422,638682272,2483,1
1761926422,638684096,2484,1
1761926422,638685952,2485,1
1761926422,638687776,2486,1
1761926422,638689632,2487,1
1761926422,638691456,2488,1
1761926422,638693312,2489,1
1761926422,638695136,2490,1
1761926422,638696992,2491,1
1761926422,638698816,2492,1
1761926422,638700672,2493,1
1761926422,638702496,2494,1
1761926422,638704352,2495,1
1761926422,668645056,2496,1
1761926422,668646880,2497,1
1761926422,668648736,2498,1
1761926422,668650560,2499,1
1761926422,668652416,2512,1
1761926422,668654240,2513,1
1761926422,668656096,2514,1
1761926422,668657920,2515,1
1761926422,668659776,2516,1
1761926422,668661600,2517,1
1761926422,668663456,2518,1
1761926422,668665280,2519,1
1761926422,668667136,2520,1
1761926422,668668960,2521,1
1761926422,668670816,2522,1
1761926422,668672640,2523,1
1761926422,668674496,2524,1
1761926422,668676320,2525,1
1761926422,668678176,2526,1
1761926423,28573824,3010,1
1761926423,28575680,3011,1
1761926423,28577504,3012,1
1761926423,28579360,3013,1
1761926423,28581184,3027,1
1761926423,28583040,3028,1
1761926423,28584864,3029,1
1761926423,28586720,3030,1
1761926423,28588544,3031,1
1761926423,28590400,3032,1
1761926423,28592224,3033,1
1761926423,28594080,3034,1
1761926423,28595904,3035,1
1761926423,28597760,3036,1
1761926423,28599584,3037,1
1761926423,28601440,3038,1
1761926423,28603264,3039,1
1761926423,28605120,3040,1
1761926423,28606944,3041,1
1761926423,28608800,3042,1
1761926423,28610624,3043,1
1761926423,28612480,3044,1
1761926423,28614304,3045,1
1761926423,28616160,3046,1
1761926423,28617984,3047,1
1761926423,28619840,3048,1
1761926423,28621664,3049,1
1761926423,28623520,3050,1
1761926423,28625344,3051,1
1761926423,28627200,3052,1
1761926423,58567904,3053,1
1761926423,58569728,3054,1
1761926423,58571584,3055,1
1761926423,58573408,3056,1
1761926423,58575264,3069,1
1761926423,58577088,3070,1
1761926423,58578944,3071,1
1761926423,58580768,3072,1
1761926423,58582624,3073,1
1761926423,58584448,3074,1
1761926423,58586304,3075,1
1761926423,58588128,3076,1
1761926423,58589984,3077,1
1761926423,58591808,3078,1
1761926423,58593664,3079,1
1761926423,58595488,3080,1
1761926423,58597344,3081,1
1761926423,58599168,3082,1
1761926423,58601024,3083,1
1761926423,58602848,3084,1
1761926423,58604704,3085,1
1761926423,58606528,3086,1
1761926423,58608384,3087,1
1761926423,58610208,3088,1
1761926423,58612064,3089,1
1761926423,58613888,3090,1
1761926423,58615744,3091,1
1761926423,58617568,3092,1
1761926423,58619424,3093,1
1761926423,58621248,3094,1
1761926423,88561952,3095,1
1761926423,88563776,3096,1
1761926423,88565632,3097,1
1761926423,88567456,3098,1
1761926423,88569312,3112,1
1761926423,88571136,3113,1
1761926423,88572992,3114,1
1761926423,88574816,3115,1
1761926423,88576672,3116,1
1761926423,88578496,3117,1
1761926423,88580352,3118,1
1761926423,88582176,3119,1
1761926423,88584032,3120,1
1761926423,88585856,3121,1
1761926423,88587712,3122,1
1761926423,88589536,3123,1
1761926423,88591392,3124,1
1761926423,88593216,3125,1
1761926423,88595072,3126,1
1761926423,88596896,3127,1
1761926423,88598752,3128,1
1761926423,88600576,3129,1
1761926423,88602432,3130,1
1761926423,88604256,3131,1
1761926423,88606112,3132,1
1761926423,88607936,3133,1
1761926423,88609792,3134,1
1761926423,88611616,3135,1
1761926423,88613472,3136,1
1761926423,88615296,3137,1
1761926423,118556000,3138,1
1761926423,118557856,3139,1
1761926423,118559680,3140,1
1761926423,118561536,3141,1
1761926423,118563360,3155,1
1761926423,118565216,3156,1
1761926423,118567040,3157,1
1761926423,118568896,3158,1
1761926423,118570720,3159,1
1761926423,118572576,3160,1
1761926423,118574400,3161,1
1761926423,118576256,3162,1
1761926423,118578080,3163,1
1761926423,118579936,3164,1
1761926423,118581760,3165,1
1761926423,118583616,3166,1
1761926423,118585440,3167,1
1761926423,118587296,3168,1
1761926423,118589120,3169,1
1761926423,118590976,3170,1
1761926423,118592800,3171,1
1761926423,118594656,3172,1
1761926423,118596480,3173,1
1761926423,118598336,3174,1
1761926423,118600160,3175,1
1761926423,118602016,3176,1
1761926423,118603840,3177,1
1761926423,118605696,3178,1
1761926423,118607520,3179,1
1761926423,118609376,3180,1
1761926423,148550080,3181,1
1761926423,148551936,3182,1
1761926423,148553760,3183,1
1761926423,148555616,3184,1
1761926423,148557440,3198,1
1761926423,148559296,3199,1
1761926423,148561120,3200,1
1761926423,148562976,3201,1
1761926423,148564800,3202,1
1761926423,148566656,3203,1
1761926423,148568480,3204,1
1761926423,148570336,3205,1
1761926423,148572160,3206,1
1761926423,148574016,3207,1
1761926423,148575840,3208,1
1761926423,148577696,3209,1
1761926423,148579520,3210,1
1761926423,148581376,3211,1
1761926423,148583200,3212,1
1761926423,148585056,3213,1
1761926423,148586880,3214,1
1761926423,148588736,3215,1
1761926423,148590560,3216,1
1761926423,148592416,3217,1
1761926423,148594240,3218,1
1761926423,148596096,3219,1
1761926423,148597920,3220,1
1761926423,148599776,3221,1
1761926423,148601600,3222,1
1761926423,148603456,3223,1
1761926423,178544160,3224,1
1761926423,178545984,3225,1
1761926423,178547840,3226,1
1761926423,178549664,3227,1
1761926423,178551520,3241,1
1761926423,178553344,3242,1
1761926423,178555200,3243,1
1761926423,178557024,3244,1
1761926423,178558880,3245,1
1761926423,178560704,3246,1
1761926423,178562560,3247,1
1761926423,178564384,3248,1
1761926423,178566240,3249,1
1761926423,178568064,3250,1
1761926423,178569920,3251,1
1761926423,178571744,3252,1
1761926423,178573600,3253,1
1761926423,178575424,3254,1
1761926423,178577280,3255,1
1761926423,508478848,3695,1
1761926423,508480704,3696,1
1761926423,508482528,3697,1
1761926423,508484384,3698,1
1761926423,508486208,3712,1
1761926423,508488064,3713,1
1761926423,508489888,3714,1
1761926423,508491744,3715,1
1761926423,508493568,3716,1
1761926423,508495424,3717,1
1761926423,508497248,3718,1
1761926423,508499104,3719,1
1761926423,508500928,3720,1
1761926423,508502784,3721,1
1761926423,508504608,3722,1
1761926423,508506464,3723,1
1761926423,508508288,3724,1
1761926423,508510144,3725,1
1761926423,508511968,3726,1
1761926423,508513824,3727,1
1761926423,508515648,3728,1
1761926423,508517504,3729,1
1761926423,508519328,3730,1
1761926423,508521184,3731,1
1761926423,508523008,3732,1
1761926423,508524864,3733,1
1761926423,508526688,3734,1
1761926423,508528544,3735,1
1761926423,508530368,3736,1
1761926423,508532224,3737,1
1761926423,538472928,3738,1
1761926423,538474752,3739,1
1761926423,538476608,3740,1
1761926423,538478432,3741,1
1761926423,538480288,3755,1
1761926423,538482112,3756,1
1761926423,538483968,3757,1
1761926423,538485792,3758,1
1761926423,538487648,3759,1
1761926423,538489472,3760,1
1761926423,538491328,3761,1
1761926423,538493152,3762,1
1761926423,538495008,3763,1
1761926423,538496832,3764,1
1761926423,538498688,3765,1
1761926423,538500512,3766,1
1761926423,538502368,3767,1
1761926423,538504192,3768,1
1761926423,538506048,3769,1
1761926423,538507872,3770,1
1761926423,538509728,3771,1
1761926423,538511552,3772,1
1761926423,538513408,3773,1
1761926423,538515232,3774,1
1761926423,538517088,3775,1
1761926423,538518912,3776,1
